time,open,high,low,close,volume,ticker
2024-06-21 11:17:00,23500,23500,23500,23500,14600,GEX
2024-06-21 11:14:00,23250,23250,23250,23250,7900,MBB
2024-06-21 11:19:00,14500,14500,14500,14500,6500,TIG
2024-06-21 11:11:00,98100,98100,98100,98100,1100,PNJ
2024-06-21 11:13:00,37550,37600,37550,37600,2700,VHM
2024-06-21 11:10:00,43600,43650,43600,43650,5200,HAH
2024-06-21 11:17:00,16350,16350,16350,16350,2500,CII
2024-06-21 10:56:00,64000,64099,64000,64099,1200,DGW
2024-06-21 11:21:00,19650,19700,19650,19650,129200,VPB
2024-06-21 10:41:00,24300,24300,24300,24300,2000,BSR
2024-06-21 11:10:00,24600,24600,24550,24550,65000,TCB
2024-06-21 11:24:00,42900,42900,42900,42900,900,SZC
2024-06-21 11:27:00,20850,20850,20850,20850,1100,AGR
2024-06-21 11:22:00,19650,19650,19650,19650,17200,VPB
2024-06-21 11:09:00,37300,37300,37300,37300,8600,KDH
2024-06-21 11:16:00,71900,71900,71900,71900,200,CSV
2024-06-21 11:13:00,21950,22000,21950,21950,3200,VIB
2024-06-21 11:09:00,25900,25900,25900,25900,44200,NKG
2024-06-21 11:23:00,19650,19650,19650,19650,25300,VPB
2024-06-21 11:09:00,37720,37720,37680,37680,3100,DCM
2024-06-21 11:19:00,16400,16400,16400,16400,3100,CII
2024-06-21 11:11:00,16600,16650,16600,16650,24400,VND
2024-06-21 10:54:00,28600,28600,28500,28500,1700,VC3
2024-06-21 10:58:00,178500,178600,178500,178500,1800,FRT
2024-06-21 10:44:00,20500,20500,20500,20500,36900,DDV
2024-06-21 11:28:00,38100,38100,38100,38100,300,VGS
2024-06-21 11:28:00,20850,20850,20850,20850,500,AGR
2024-06-21 11:12:00,83900,83900,83800,83800,10000,GMD
2024-06-21 11:12:00,34900,35000,34900,34900,36700,MBS
2024-06-21 11:29:00,38100,38100,38100,38100,400,VGS
2024-06-21 11:25:00,29250,29300,29250,29300,500,HDC
2024-06-21 11:15:00,45250,45350,45250,45300,17400,FTS
2024-06-21 11:26:00,16050,16050,16050,16050,11800,DXG
2024-06-21 11:04:00,26500,26500,26450,26500,27500,DIG
2024-06-21 11:14:00,31450,31450,31400,31400,900,PVD
2024-06-21 11:11:00,11600,11650,11600,11650,136400,SHB
2024-06-21 11:20:00,16350,16350,16350,16350,6000,CII
2024-06-21 11:01:00,132300,132400,132300,132300,5200,DGC
2024-06-21 11:19:00,18300,18350,18300,18300,292000,TPB
2024-06-21 11:26:00,29300,29300,29300,29300,3500,HDC
2024-06-21 11:13:00,34900,34900,34900,34900,8500,MBS
2024-06-21 11:23:00,8270,8270,8270,8270,100,TLH
2024-06-21 11:20:00,60800,60800,60800,60800,500,DPG
2024-06-21 11:18:00,70200,70200,70200,70200,700,CMG
2024-06-21 11:08:00,21200,21200,21200,21200,20800,TCH
2024-06-21 11:28:00,9020,9040,9020,9040,13300,BCG
2024-06-21 11:15:00,86500,86500,86500,86500,1600,VCB
2024-06-21 11:18:00,23500,23500,23450,23500,3400,GEX
2024-06-21 11:27:00,29300,29300,29300,29300,4700,HDC
2024-06-21 11:12:00,23700,23700,23700,23700,500,LAS
2024-06-21 11:11:00,31150,31200,31150,31150,79200,STB
2024-06-21 11:07:00,36950,37000,36950,37000,22000,DBC
2024-06-21 11:29:00,135500,135600,135400,135400,14700,FPT
2024-06-21 11:26:00,41250,41350,41250,41350,2300,VIC
2024-06-21 11:08:00,36950,37000,36950,37000,2200,DBC
2024-06-21 11:20:00,18300,18300,18250,18250,4300,TPB
2024-06-21 11:14:00,37600,37600,37550,37550,9200,VHM
2024-06-21 11:25:00,28650,28650,28650,28650,1400,ELC
2024-06-21 11:22:00,16350,16350,16350,16350,2000,CII
2024-06-21 10:57:00,64099,64099,64099,64099,1900,DGW
2024-06-21 11:27:00,16050,16050,16050,16050,5200,DXG
2024-06-21 10:58:00,35750,35750,35700,35750,2900,SSI
2024-06-21 11:23:00,19350,19350,19350,19350,7900,VCG
2024-06-21 11:13:00,23800,23800,23800,23800,1000,LAS
2024-06-21 11:28:00,77600,77600,77400,77400,5400,CTD
2024-06-21 11:09:00,21200,21200,21200,21200,22100,TCH
2024-06-21 11:02:00,132400,132500,132300,132500,9200,DGC
2024-06-21 11:24:00,19350,19350,19300,19300,21300,VCG
2024-06-21 11:01:00,25300,25400,25300,25400,49000,HSG
2024-06-21 11:10:00,13300,13300,13300,13300,8500,OIL
2024-06-21 10:45:00,20500,20500,20500,20500,37600,DDV
2024-06-21 10:53:00,46100,46100,46100,46100,500,BID
2024-06-21 11:12:00,16650,16650,16600,16650,1900,VND
2024-06-21 11:04:00,63800,63800,63800,63800,4700,MWG
2024-06-21 11:15:00,23250,23250,23250,23250,49000,MBB
2024-06-21 11:06:00,66500,66500,66500,66500,5300,VNM
2024-06-21 11:14:00,23800,23800,23800,23800,600,LAS
2024-06-21 11:28:00,32600,32600,32600,32600,1000,NHA
2024-06-21 11:11:00,12650,12650,12650,12650,44400,HAG
2024-06-21 11:06:00,24600,24600,24600,24600,1000,ACB
2024-06-21 11:24:00,19650,19700,19650,19650,134200,VPB
2024-06-21 11:20:00,63900,63900,63900,63900,1200,BCM
2024-06-21 10:54:00,46100,46100,46100,46100,700,BID
2024-06-21 11:11:00,13400,13400,13300,13300,2600,OIL
2024-06-21 11:14:00,34900,34900,34900,34900,4000,MBS
2024-06-21 10:46:00,3960,3960,3960,3960,29600,HQC
2024-06-21 11:05:00,26500,26500,26500,26500,20800,DIG
2024-06-21 11:10:00,136900,136900,136900,136900,600,ACV
2024-06-21 11:06:00,26500,26500,26450,26500,17000,DIG
2024-06-21 10:56:00,18300,18300,18300,18300,2000,SHS
2024-06-21 11:11:00,24600,24600,24600,24600,17100,TCB
2024-06-21 10:55:00,46150,46150,46150,46150,2300,BID
2024-06-21 11:15:00,37600,37600,37550,37600,2800,VHM
2024-06-21 10:47:00,3960,3960,3960,3960,2300,HQC
2024-06-21 10:46:00,20500,20500,20500,20500,2000,DDV
2024-06-21 10:55:00,28500,28500,28500,28500,400,VC3
2024-06-21 11:12:00,43300,43300,43300,43300,13200,PVS
2024-06-21 11:12:00,27600,27650,27600,27650,13300,LPB
2024-06-21 11:14:00,21950,22000,21950,21950,7000,VIB
2024-06-21 11:16:00,37600,37600,37600,37600,25400,VHM
2024-06-21 11:10:00,62200,62200,62100,62100,900,IDC
2024-06-21 11:12:00,62100,62100,62100,62100,200,IDC
2024-06-21 11:04:00,29250,29250,29250,29250,6800,HPG
2024-06-21 11:15:00,34900,34900,34800,34900,10200,MBS
2024-06-21 11:16:00,45400,45400,45350,45400,3900,FTS
2024-06-21 11:28:00,16050,16050,16050,16050,37800,DXG
2024-06-21 10:56:00,28500,28600,28500,28600,1100,VC3
2024-06-21 11:13:00,62100,62100,62100,62100,600,IDC
2024-06-21 11:12:00,11650,11650,11650,11650,1700,SHB
2024-06-21 10:47:00,20500,20500,20500,20500,3500,DDV
2024-06-21 11:10:00,37300,37300,37250,37250,4000,KDH
2024-06-21 11:17:00,45400,45450,45400,45400,1500,FTS
2024-06-21 10:52:00,41050,41050,41050,41050,4600,NLG
2024-06-21 11:13:00,27650,27650,27650,27650,82400,LPB
2024-06-21 11:27:00,41250,41350,41250,41350,5100,VIC
2024-06-21 11:25:00,18850,18850,18850,18850,7000,VOS
2024-06-21 10:59:00,178500,178600,178500,178500,3400,FRT
2024-06-21 11:20:00,17750,17750,17750,17750,900,VIX
2024-06-21 10:56:00,46150,46200,46150,46200,1300,BID
2024-06-21 11:23:00,60800,60800,60800,60800,200,DPG
2024-06-21 11:28:00,76900,77000,76900,77000,1800,MSN
2024-06-21 11:12:00,12650,12650,12650,12650,12300,HAG
2024-06-21 11:10:00,21250,21250,21250,21250,38800,TCH
2024-06-21 10:48:00,20500,20500,20500,20500,26000,DDV
2024-06-21 11:25:00,19300,19350,19300,19300,7200,VCG
2024-06-21 11:13:00,83800,83800,83800,83800,100,GMD
2024-06-21 11:15:00,21950,21950,21950,21950,1900,VIB
2024-06-21 11:08:00,15050,15050,15050,15050,33600,POW
2024-06-21 11:14:00,29680,29720,29680,29720,13300,HDG
2024-06-21 11:18:00,45400,45450,45350,45350,8600,FTS
2024-06-21 11:21:00,17750,17800,17750,17800,10700,VIX
2024-06-21 11:09:00,26700,26700,26700,26700,8000,TNH
2024-06-21 11:17:00,37600,37600,37600,37600,100,VHM
2024-06-21 11:20:00,14500,14500,14500,14500,5600,TIG
2024-06-21 11:22:00,17750,17800,17750,17750,5700,VIX
2024-06-21 11:29:00,9030,9040,9020,9020,8900,BCG
2024-06-21 11:03:00,37900,37900,37850,37850,2000,DPM
2024-06-21 10:54:00,24150,24200,24150,24200,10000,PDR
2024-06-21 11:12:00,24600,24650,24600,24600,29600,TCB
2024-06-21 11:19:00,45400,45400,45350,45350,5700,FTS
2024-06-21 11:11:00,43650,43650,43600,43600,6300,HAH
2024-06-21 11:09:00,23200,23200,23200,23200,1500,HDB
2024-06-21 11:29:00,16050,16100,16050,16050,2100,DXG
2024-06-21 11:05:00,32350,32350,32350,32350,100,CTG
2024-06-21 11:11:00,21250,21250,21250,21250,24600,TCH
2024-06-21 11:18:00,37600,37600,37600,37600,12900,VHM
2024-06-21 11:00:00,178500,178600,178500,178600,2100,FRT
2024-06-21 11:28:00,29300,29300,29250,29250,6600,HDC
2024-06-21 11:26:00,18850,18850,18850,18850,1100,VOS
2024-06-21 11:25:00,42900,42950,42900,42900,3600,SZC
2024-06-21 11:11:00,37250,37250,37250,37250,5600,KDH
2024-06-21 11:27:00,42900,42900,42900,42900,2000,SZC
2024-06-21 11:16:00,23250,23250,23200,23200,31200,MBB
2024-06-21 11:10:00,36950,36950,36950,36950,2000,DBC
2024-06-21 11:26:00,60800,60800,60800,60800,1200,DPG
2024-06-21 11:07:00,66500,66500,66400,66400,15300,VNM
2024-06-21 11:28:00,18850,18900,18850,18850,27400,VOS
2024-06-21 11:13:00,43400,43400,43400,43400,8000,PVS
2024-06-21 11:13:00,24600,24600,24600,24600,104400,TCB
2024-06-21 11:15:00,62200,62200,62200,62200,300,IDC
2024-06-21 11:26:00,30000,30000,30000,30000,19200,PC1
2024-06-21 10:55:00,49600,49600,49600,49600,1500,VEA
2024-06-21 11:04:00,37850,37850,37850,37850,4000,DPM
2024-06-21 11:23:00,17800,17800,17800,17800,500,VIX
2024-06-21 11:11:00,136900,136900,136900,136900,2000,ACV
2024-06-21 11:13:00,11600,11650,11600,11600,46900,SHB
2024-06-21 11:11:00,15050,15050,15050,15050,4500,EVF
2024-06-21 11:29:00,76900,77000,76900,77000,28400,MSN
2024-06-21 11:10:00,37680,37720,37680,37720,4500,DCM
2024-06-21 11:24:00,111600,111600,111600,111600,400,FOX
2024-06-21 11:12:00,21250,21250,21250,21250,7600,TCH
2024-06-21 11:25:00,111600,111600,111600,111600,700,FOX
2024-06-21 11:27:00,28600,28650,28600,28650,2000,ELC
2024-06-21 11:07:00,24600,24600,24600,24600,11700,ACB
2024-06-21 10:49:00,20500,20500,20400,20400,52500,DDV
2024-06-21 11:05:00,37850,37900,37850,37900,1400,DPM
2024-06-21 11:24:00,17800,17800,17750,17750,1100,VIX
2024-06-21 11:03:00,132500,132500,132500,132500,1100,DGC
2024-06-21 10:52:00,26300,26300,26300,26300,300,TNG
2024-06-21 11:08:00,24600,24650,24600,24650,31400,ACB
2024-06-21 10:48:00,3960,3960,3960,3960,1000,HQC
2024-06-21 11:21:00,63900,63900,63900,63900,1200,BCM
2024-06-21 11:16:00,21950,21950,21950,21950,2100,VIB
2024-06-21 10:53:00,26400,26400,26400,26400,500,TNG
2024-06-21 11:25:00,17750,17800,17750,17750,113200,VIX
2024-06-21 11:05:00,63800,63900,63800,63800,6400,MWG
2024-06-21 11:19:00,23500,23500,23450,23500,6100,GEX
2024-06-21 11:11:00,110300,110300,110300,110300,8000,VGI
2024-06-21 11:11:00,29800,29800,29750,29750,22700,PVT
2024-06-21 11:02:00,25400,25450,25350,25450,195700,HSG
2024-06-21 11:23:00,16400,16400,16400,16400,500,CII
2024-06-21 11:10:00,23200,23200,23200,23200,6800,HDB
2024-06-21 11:28:00,29200,29200,29200,29200,5000,DTD
2024-06-21 11:26:00,19350,19350,19300,19300,3100,VCG
2024-06-21 11:03:00,25450,25500,25450,25500,112000,HSG
2024-06-21 11:21:00,18250,18300,18250,18300,64700,TPB
2024-06-21 11:16:00,62100,62100,62100,62100,600,IDC
2024-06-21 10:50:00,20400,20400,20400,20400,6400,DDV
2024-06-21 11:29:00,28650,28650,28650,28650,9600,ELC
2024-06-21 11:02:00,28250,28250,28250,28250,300,HCM
2024-06-21 11:03:00,28250,28300,28250,28300,65800,HCM
2024-06-21 11:12:00,29750,29750,29750,29750,1400,PVT
2024-06-21 11:27:00,30000,30000,29950,30000,3700,PC1
2024-06-21 11:28:00,42900,42900,42900,42900,3200,SZC
2024-06-21 10:53:00,41050,41050,41000,41050,5700,NLG
2024-06-21 11:20:00,45350,45350,45300,45300,1400,FTS
2024-06-21 11:17:00,62200,62200,62200,62200,200,IDC
2024-06-21 11:06:00,37900,37900,37900,37900,300,DPM
2024-06-21 11:28:00,30000,30000,29950,29950,5400,PC1
2024-06-21 11:14:00,43400,43400,43400,43400,1100,PVS
2024-06-21 10:54:00,26400,26400,26300,26300,6000,TNG
2024-06-21 11:17:00,22000,22000,21950,21950,7100,VIB
2024-06-21 11:13:00,29750,29750,29750,29750,24400,PVT
2024-06-21 11:10:00,26700,26750,26700,26750,5900,TNH
2024-06-21 11:13:00,16650,16650,16600,16600,103100,VND
2024-06-21 11:26:00,56800,56800,56800,56800,2000,BSI
2024-06-21 11:05:00,29250,29250,29250,29250,3000,HPG
2024-06-21 11:29:00,29300,29300,29250,29250,1200,HDC
2024-06-21 11:11:00,37720,37720,37680,37680,3500,DCM
2024-06-21 10:58:00,64000,64099,64000,64000,6100,DGW
2024-06-21 11:26:00,17750,17750,17750,17750,15100,VIX
2024-06-21 11:21:00,95000,95000,95000,95000,1800,VTP
2024-06-21 11:13:00,12650,12650,12600,12600,8700,HAG
2024-06-21 10:59:00,35750,35750,35750,35750,5200,SSI
2024-06-21 11:14:00,16600,16600,16600,16600,23700,VND
2024-06-21 11:12:00,37250,37250,37250,37250,600,KDH
2024-06-21 11:27:00,19350,19350,19300,19300,11400,VCG
2024-06-21 10:51:00,20400,20400,20400,20400,4800,DDV
2024-06-21 11:16:00,34800,34900,34800,34800,24500,MBS
2024-06-21 11:28:00,60800,60800,60800,60800,1000,DPG
2024-06-21 11:19:00,37600,37650,37600,37650,10700,VHM
2024-06-21 11:29:00,20800,20800,20800,20800,4700,AGR
2024-06-21 11:07:00,37900,37900,37900,37900,1500,DPM
2024-06-21 11:08:00,66400,66400,66400,66400,600,VNM
2024-06-21 11:21:00,14500,14500,14500,14500,4400,TIG
2024-06-21 10:55:00,24200,24200,24150,24150,600,PDR
2024-06-21 10:57:00,18300,18300,18300,18300,400,SHS
2024-06-21 11:15:00,31400,31400,31400,31400,600,PVD
2024-06-21 11:26:00,111600,111600,111600,111600,900,FOX
2024-06-21 11:09:00,66400,66400,66400,66400,900,VNM
2024-06-21 11:20:00,37600,37650,37600,37650,34200,VHM
2024-06-21 11:11:00,23200,23200,23150,23200,5000,HDB
2024-06-21 11:12:00,31150,31150,31100,31100,300,STB
2024-06-21 11:12:00,43650,43650,43650,43650,6200,HAH
2024-06-21 11:06:00,32350,32350,32350,32350,200,CTG
2024-06-21 11:07:00,32400,32400,32400,32400,9900,CTG
2024-06-21 11:21:00,45350,45350,45300,45300,1300,FTS
2024-06-21 10:57:00,26400,26400,26400,26400,8500,TNG
2024-06-21 11:11:00,26700,26700,26700,26700,1900,TNH
2024-06-21 11:15:00,83800,83800,83800,83800,100,GMD
2024-06-21 11:24:00,8270,8270,8270,8270,12800,TLH
2024-06-21 11:13:00,37250,37250,37250,37250,600,KDH
2024-06-21 11:13:00,26700,26700,26700,26700,2100,TNH
2024-06-21 11:10:00,25900,25950,25900,25900,15100,NKG
2024-06-21 11:14:00,24600,24600,24600,24600,54500,TCB
2024-06-21 11:15:00,29720,29720,29680,29680,3900,HDG
2024-06-21 11:28:00,111200,111200,111200,111200,2500,FOX
2024-06-21 10:48:00,29800,29800,29800,29800,1500,KBC
2024-06-21 11:22:00,63900,63900,63900,63900,1200,BCM
2024-06-21 11:01:00,178600,178600,178500,178500,3500,FRT
2024-06-21 11:11:00,36950,36950,36900,36900,44600,DBC
2024-06-21 11:27:00,56800,56800,56800,56800,1000,BSI
2024-06-21 11:14:00,37250,37250,37250,37250,6300,KDH
2024-06-21 11:08:00,37900,37900,37900,37900,200,DPM
2024-06-21 10:59:00,64000,64099,64000,64099,2400,DGW
2024-06-21 11:16:00,86500,86500,86500,86500,1200,VCB
2024-06-21 11:18:00,21950,21950,21950,21950,3500,VIB
2024-06-21 10:54:00,41050,41050,41050,41050,4900,NLG
2024-06-21 11:15:00,37250,37250,37250,37250,2200,KDH
2024-06-21 11:29:00,29200,29200,29200,29200,300,DTD
2024-06-21 11:12:00,37680,37720,37680,37680,12400,DCM
2024-06-21 11:09:00,15050,15050,15050,15050,12200,POW
2024-06-21 11:12:00,136900,136900,136900,136900,500,ACV
2024-06-21 11:19:00,21950,21950,21950,21950,5200,VIB
2024-06-21 11:28:00,56800,56800,56800,56800,2700,BSI
2024-06-21 11:02:00,178600,179000,178500,178800,6400,FRT
2024-06-21 11:12:00,13300,13300,13300,13300,800,OIL
2024-06-21 11:20:00,22000,22000,21950,21950,6000,VIB
2024-06-21 11:00:00,35800,35800,35750,35750,101300,SSI
2024-06-21 11:26:00,43000,43000,43000,43000,1200,CTS
2024-06-21 11:22:00,18300,18300,18250,18250,30000,TPB
2024-06-21 11:15:00,24600,24600,24600,24600,4600,TCB
2024-06-21 11:17:00,21400,21400,21400,21400,1000,BAF
2024-06-21 10:56:00,49500,49500,49500,49500,100,VEA
2024-06-21 11:04:00,132500,132600,132500,132600,2900,DGC
2024-06-21 11:04:00,25450,25500,25350,25400,83400,HSG
2024-06-21 11:14:00,29750,29800,29750,29800,21200,PVT
2024-06-21 11:13:00,43650,43650,43650,43650,500,HAH
2024-06-21 10:58:00,28500,28600,28500,28600,1300,VC3
2024-06-21 11:29:00,18850,18850,18850,18850,4200,VOS
2024-06-21 11:16:00,24650,24650,24600,24600,11200,TCB
2024-06-21 11:13:00,13300,13300,13300,13300,100,OIL
2024-06-21 10:56:00,24150,24150,24150,24150,17000,PDR
2024-06-21 11:15:00,43300,43400,43300,43400,23800,PVS
2024-06-21 11:18:00,12100,12100,12100,12100,400,HHS
2024-06-21 11:12:00,98100,98100,98100,98100,2000,PNJ
2024-06-21 10:58:00,18300,18400,18300,18400,1100,SHS
2024-06-21 11:00:00,28500,28600,28500,28500,700,VC3
2024-06-21 11:12:00,15050,15050,15050,15050,1000,POW
2024-06-21 11:25:00,19650,19700,19650,19700,54900,VPB
2024-06-21 11:28:00,41250,41250,41200,41200,2300,VIC
2024-06-21 11:09:00,37900,37900,37850,37850,8000,DPM
2024-06-21 11:22:00,95000,95100,95000,95000,4400,VTP
2024-06-21 11:23:00,18250,18250,18250,18250,60900,TPB
2024-06-21 11:17:00,24650,24650,24600,24650,7400,TCB
2024-06-21 11:06:00,63800,63800,63700,63700,5800,MWG
2024-06-21 11:24:00,18250,18250,18250,18250,47000,TPB
2024-06-21 11:19:00,12100,12100,12100,12100,3000,HHS
2024-06-21 11:27:00,17700,17750,17700,17750,75800,VIX
2024-06-21 10:57:00,46200,46200,46200,46200,2800,BID
2024-06-21 11:07:00,13700,13700,13700,13700,400,NVL
2024-06-21 11:23:00,95000,95000,94900,94900,1000,VTP
2024-06-21 11:12:00,110300,110300,110200,110300,4200,VGI
2024-06-21 11:05:00,132600,132600,132500,132500,1400,DGC
2024-06-21 11:14:00,12600,12650,12600,12650,13300,HAG
2024-06-21 11:26:00,19650,19650,19650,19650,24300,VPB
2024-06-21 11:11:00,25900,25900,25850,25850,17600,NKG
2024-06-21 11:06:00,11250,11250,11250,11250,500,AAA
2024-06-21 11:28:00,19300,19350,19300,19350,32600,VCG
2024-06-21 11:14:00,13300,13300,13300,13300,10500,OIL
2024-06-21 11:14:00,27650,27650,27600,27650,200600,LPB
2024-06-21 11:03:00,178800,178800,178500,178600,2000,FRT
2024-06-21 11:06:00,132600,132700,132600,132600,1400,DGC
2024-06-21 11:21:00,37650,37650,37600,37650,18800,VHM
2024-06-21 11:29:00,29950,29950,29950,29950,32000,PC1
2024-06-21 10:49:00,29800,29850,29800,29800,4600,KBC
2024-06-21 11:28:00,17750,17750,17750,17750,6200,VIX
2024-06-21 11:07:00,26450,26500,26450,26500,18700,DIG
2024-06-21 10:57:00,24150,24150,24150,24150,8300,PDR
2024-06-21 11:29:00,19350,19350,19300,19350,10500,VCG
2024-06-21 11:18:00,21400,21400,21400,21400,500,BAF
2024-06-21 11:07:00,132600,132600,132500,132600,5500,DGC
2024-06-21 10:50:00,29800,29800,29800,29800,10400,KBC
2024-06-21 10:49:00,3960,3960,3960,3960,20000,HQC
2024-06-21 11:08:00,132600,132700,132600,132700,5600,DGC
2024-06-21 10:59:00,34550,34550,34550,34550,15300,GVR
2024-06-21 11:13:00,37680,37720,37680,37680,4900,DCM
2024-06-21 11:16:00,29680,29680,29680,29680,28500,HDG
2024-06-21 11:15:00,29800,29800,29800,29800,1900,PVT
2024-06-21 11:09:00,132700,132700,132600,132600,2500,DGC
2024-06-21 11:17:00,23200,23250,23200,23250,13500,MBB
2024-06-21 11:16:00,83800,83800,83800,83800,300,GMD
2024-06-21 10:55:00,41050,41050,41050,41050,2800,NLG
2024-06-21 11:19:00,62200,62200,62100,62100,900,IDC
2024-06-21 11:12:00,25850,25850,25850,25850,65400,NKG
2024-06-21 11:13:00,110000,110300,110000,110300,4900,VGI
2024-06-21 11:21:00,21950,21950,21950,21950,2400,VIB
2024-06-21 11:27:00,43000,43000,43000,43000,1100,CTS
2024-06-21 10:59:00,18400,18400,18400,18400,600,SHS
2024-06-21 11:18:00,23200,23200,23200,23200,3900,MBB
2024-06-21 11:20:00,62200,62200,62200,62200,10300,IDC
2024-06-21 11:23:00,63900,63900,63900,63900,1200,BCM
2024-06-21 11:13:00,21250,21250,21250,21250,10900,TCH
2024-06-21 10:58:00,46200,46200,46200,46200,2000,BID
2024-06-21 11:13:00,136900,136900,136600,136600,5300,ACV
2024-06-21 11:17:00,71900,71900,71900,71900,2200,CSV
2024-06-21 10:58:00,24150,24150,24150,24150,7500,PDR
2024-06-21 11:10:00,66400,66500,66400,66400,2600,VNM
2024-06-21 11:07:00,11250,11250,11250,11250,200,AAA
2024-06-21 11:04:00,178600,178600,178500,178600,1600,FRT
2024-06-21 10:56:00,16300,16300,16300,16300,2600,VGT
2024-06-21 11:14:00,110300,110300,110300,110300,3100,VGI
2024-06-21 10:58:00,26400,26400,26400,26400,2800,TNG
2024-06-21 10:42:00,24300,24300,24200,24200,10600,BSR
2024-06-21 11:19:00,21450,21450,21450,21450,1000,BAF
2024-06-21 11:05:00,25350,25400,25350,25350,13800,HSG
2024-06-21 11:01:00,28600,28600,28600,28600,500,VC3
2024-06-21 10:50:00,3970,3970,3960,3960,4900,HQC
2024-06-21 11:22:00,21950,21950,21950,21950,7500,VIB
2024-06-21 11:26:00,8270,8270,8270,8270,17400,TLH
2024-06-21 10:56:00,41050,41050,41050,41050,2400,NLG
2024-06-21 11:16:00,29800,29800,29750,29750,2300,PVT
2024-06-21 11:29:00,111000,111000,111000,111000,2700,FOX
2024-06-21 11:27:00,8270,8270,8270,8270,2000,TLH
2024-06-21 10:57:00,49500,49500,49500,49500,600,VEA
2024-06-21 11:12:00,36950,36950,36900,36900,37500,DBC
2024-06-21 11:14:00,11650,11650,11650,11650,1500,SHB
2024-06-21 10:52:00,20400,20400,20400,20400,3500,DDV
2024-06-21 11:16:00,23800,23800,23800,23800,1100,LAS
2024-06-21 11:13:00,25850,25850,25800,25800,27700,NKG
2024-06-21 10:43:00,24200,24300,24200,24200,4300,BSR
2024-06-21 11:15:00,12650,12650,12650,12650,6100,HAG
2024-06-21 11:20:00,12100,12100,12100,12100,100,HHS
2024-06-21 11:29:00,41350,41350,41350,41350,200,VIC
2024-06-21 11:01:00,35750,35800,35750,35800,3200,SSI
2024-06-21 11:02:00,35800,35900,35750,35900,61000,SSI
2024-06-21 11:08:00,11250,11250,11250,11250,300,AAA
2024-06-21 11:22:00,37650,37650,37600,37650,6900,VHM
2024-06-21 11:14:00,25900,25900,25850,25850,5200,NKG
2024-06-21 11:17:00,29800,29800,29800,29800,300,PVT
2024-06-21 10:51:00,3960,3960,3960,3960,1200,HQC
2024-06-21 11:15:00,16600,16650,16600,16600,1200,VND
2024-06-21 10:52:00,3960,3960,3960,3960,1200,HQC
2024-06-21 11:23:00,37650,37650,37650,37650,10600,VHM
2024-06-21 11:22:00,14500,14500,14500,14500,3300,TIG
2024-06-21 11:29:00,8260,8260,8260,8260,3000,TLH
2024-06-21 11:15:00,27650,27650,27650,27650,183900,LPB
2024-06-21 11:27:00,19650,19650,19650,19650,70800,VPB
2024-06-21 11:16:00,12650,12650,12650,12650,17700,HAG
2024-06-21 11:14:00,37720,37720,37680,37680,2500,DCM
2024-06-21 11:16:00,43400,43400,43400,43400,2000,PVS
2024-06-21 11:23:00,14500,14500,14400,14500,4400,TIG
2024-06-21 11:24:00,16400,16400,16400,16400,400,CII
2024-06-21 11:07:00,63700,63700,63600,63600,17000,MWG
2024-06-21 11:18:00,71900,71900,71700,71700,22900,CSV
2024-06-21 11:06:00,29300,29300,29250,29250,2900,HPG
2024-06-21 10:57:00,16300,16300,16200,16200,22200,VGT
2024-06-21 11:03:00,35850,35900,35850,35850,11400,SSI
2024-06-21 11:02:00,28500,28600,28500,28600,1100,VC3
2024-06-21 11:15:00,11650,11650,11600,11650,114000,SHB
2024-06-21 11:10:00,132700,132700,132500,132500,5500,DGC
2024-06-21 11:19:00,71900,71900,71700,71700,4100,CSV
2024-06-21 11:13:00,36900,36900,36900,36900,16100,DBC
2024-06-21 11:16:00,16600,16650,16600,16650,21800,VND
2024-06-21 11:08:00,63700,63700,63600,63600,7100,MWG
2024-06-21 11:23:00,21950,22000,21950,21950,7000,VIB
2024-06-21 11:24:00,95000,95000,95000,95000,600,VTP
2024-06-21 11:18:00,29750,29800,29750,29750,20100,PVT
2024-06-21 11:08:00,13700,13700,13700,13700,1600,NVL
2024-06-21 11:09:00,24600,24600,24600,24600,200,ACB
2024-06-21 11:04:00,28350,28350,28350,28350,27600,HCM
2024-06-21 11:13:00,15050,15050,15050,15050,16400,POW
2024-06-21 11:28:00,43000,43000,42950,42950,5200,CTS
2024-06-21 10:51:00,29800,29800,29800,29800,7000,KBC
2024-06-21 11:14:00,15050,15050,15050,15050,100,POW
2024-06-21 11:15:00,25900,25900,25850,25850,3300,NKG
2024-06-21 11:28:00,19650,19650,19600,19600,1346400,VPB
2024-06-21 11:19:00,29750,29800,29750,29750,34800,PVT
2024-06-21 11:17:00,16650,16650,16600,16650,13200,VND
2024-06-21 11:14:00,26750,26750,26700,26700,6700,TNH
2024-06-21 11:16:00,31400,31400,31400,31400,2700,PVD
2024-06-21 11:17:00,23800,23800,23800,23800,100,LAS
2024-06-21 11:10:00,24600,24650,24600,24650,5400,ACB
2024-06-21 11:08:00,26500,26500,26500,26500,4200,DIG
2024-06-21 11:16:00,25850,25850,25850,25850,3200,NKG
2024-06-21 11:17:00,31400,31400,31400,31400,2100,PVD
2024-06-21 11:29:00,19600,19600,19550,19550,587300,VPB
2024-06-21 11:16:00,11650,11650,11650,11650,13000,SHB
2024-06-21 11:18:00,16600,16650,16600,16650,8300,VND
2024-06-21 11:00:00,64099,64099,64000,64099,5200,DGW
